frame_idx,t_s,type,team_id,from_player,to_player,note
417,16.68,touch,1,382.0,382,
418,16.72,touch,1,382.0,382,
419,16.76,touch,1,382.0,382,
420,16.8,touch,1,382.0,382,
421,16.84,touch,1,382.0,382,
422,16.88,touch,1,382.0,382,
423,16.92,touch,1,382.0,382,
424,16.96,touch,1,382.0,382,
425,17.0,touch,1,382.0,382,
426,17.04,touch,1,382.0,382,
427,17.08,touch,1,382.0,382,
428,17.12,touch,1,382.0,382,
429,17.16,touch,1,382.0,382,
430,17.2,touch,1,382.0,382,
431,17.24,touch,1,382.0,382,
432,17.28,touch,1,382.0,382,
433,17.32,touch,1,382.0,382,
434,17.36,touch,1,382.0,382,
435,17.4,touch,1,382.0,382,
436,17.44,touch,1,382.0,382,
437,17.48,touch,1,382.0,382,
438,17.52,touch,1,382.0,382,
439,17.56,touch,1,382.0,382,
440,17.6,touch,1,382.0,382,
441,17.64,touch,1,382.0,382,
442,17.68,touch,1,382.0,382,
443,17.72,touch,1,382.0,382,
444,17.76,touch,1,382.0,382,
445,17.8,touch,1,382.0,382,
446,17.84,touch,1,382.0,382,
447,17.88,touch,1,382.0,382,
448,17.92,touch,1,382.0,382,
449,17.96,touch,1,382.0,382,
450,18.0,touch,1,382.0,382,
451,18.04,touch,1,382.0,382,
452,18.08,touch,1,382.0,382,
453,18.12,touch,1,382.0,382,
454,18.16,touch,1,382.0,382,
455,18.2,touch,1,382.0,382,
456,18.24,touch,1,382.0,382,
457,18.28,touch,1,382.0,382,
458,18.32,touch,1,382.0,382,
459,18.36,touch,1,382.0,382,
460,18.4,touch,1,382.0,382,
461,18.44,touch,1,382.0,382,
462,18.48,touch,1,382.0,382,
463,18.52,touch,1,382.0,382,
464,18.56,touch,1,382.0,382,
465,18.6,touch,1,382.0,382,
466,18.64,touch,1,382.0,382,
467,18.68,touch,1,382.0,382,
468,18.72,touch,1,382.0,382,
469,18.76,touch,1,382.0,382,
470,18.8,touch,1,382.0,382,
471,18.84,touch,1,382.0,382,
472,18.88,touch,1,382.0,382,
473,18.92,touch,1,382.0,382,
474,18.96,touch,1,382.0,382,
475,19.0,touch,1,382.0,382,
476,19.04,touch,1,382.0,382,
477,19.08,touch,1,382.0,382,
478,19.12,touch,1,382.0,382,
479,19.16,touch,1,382.0,382,
480,19.2,touch,1,382.0,382,
481,19.24,touch,1,382.0,382,
482,19.28,touch,1,382.0,382,
483,19.32,touch,1,382.0,382,
484,19.36,touch,1,382.0,382,
485,19.4,touch,1,382.0,382,
486,19.44,touch,1,382.0,382,
487,19.48,touch,1,382.0,382,
488,19.52,touch,1,382.0,382,
