frame,t_s,team_in_possession,ball_third
865,28.833333333333332,0.0,defensive
866,28.866666666666667,0.0,defensive
867,28.9,0.0,defensive
868,28.933333333333334,0.0,defensive
869,28.966666666666665,0.0,defensive
870,29.0,0.0,defensive
871,29.033333333333335,0.0,defensive
872,29.066666666666666,0.0,defensive
873,29.1,0.0,defensive
874,29.133333333333333,0.0,defensive
875,29.166666666666668,0.0,defensive
876,29.2,0.0,defensive
877,29.233333333333334,0.0,defensive
878,29.266666666666666,0.0,defensive
879,29.3,0.0,defensive
880,29.333333333333332,0.0,defensive
881,29.366666666666667,0.0,defensive
882,29.4,0.0,defensive
883,29.433333333333334,0.0,defensive
884,29.466666666666665,0.0,defensive
885,29.5,0.0,defensive
886,29.533333333333335,0.0,defensive
887,29.566666666666666,0.0,defensive
888,29.6,0.0,defensive
889,29.633333333333333,0.0,defensive
890,29.666666666666668,0.0,defensive
891,29.7,0.0,defensive
892,29.733333333333334,0.0,defensive
893,29.766666666666666,0.0,defensive
894,29.8,0.0,defensive
895,29.833333333333332,0.0,defensive
896,29.866666666666667,0.0,defensive
897,29.9,0.0,defensive
898,29.933333333333334,0.0,defensive
899,29.966666666666665,0.0,defensive
900,30.0,0.0,defensive
901,30.033333333333335,0.0,defensive
902,30.066666666666666,0.0,defensive
903,30.1,0.0,defensive
904,30.133333333333333,0.0,defensive
905,30.166666666666668,0.0,defensive
906,30.2,0.0,defensive
907,30.233333333333334,0.0,defensive
908,30.266666666666666,0.0,defensive
909,30.3,0.0,defensive
910,30.333333333333332,0.0,defensive
911,30.366666666666667,0.0,defensive
912,30.4,0.0,defensive
913,30.433333333333334,0.0,defensive
914,30.466666666666665,0.0,defensive
915,30.5,0.0,defensive
916,30.533333333333335,0.0,defensive
917,30.566666666666666,0.0,defensive
918,30.6,0.0,defensive
919,30.633333333333333,0.0,defensive
920,30.666666666666668,0.0,defensive
921,30.7,0.0,defensive
922,30.733333333333334,0.0,defensive
923,30.766666666666666,0.0,defensive
924,30.8,0.0,defensive
925,30.833333333333332,0.0,defensive
926,30.866666666666667,0.0,defensive
927,30.9,0.0,defensive
928,30.933333333333334,0.0,defensive
929,30.966666666666665,0.0,defensive
930,31.0,0.0,defensive
931,31.033333333333335,0.0,defensive
932,31.066666666666666,0.0,defensive
933,31.1,0.0,defensive
934,31.133333333333333,0.0,defensive
935,31.166666666666668,0.0,defensive
936,31.2,0.0,defensive
937,31.233333333333334,0.0,defensive
938,31.266666666666666,0.0,defensive
939,31.3,0.0,defensive
940,31.333333333333332,0.0,defensive
941,31.366666666666667,0.0,defensive
942,31.4,0.0,defensive
943,31.433333333333334,0.0,defensive
944,31.466666666666665,0.0,defensive
945,31.5,0.0,defensive
946,31.533333333333335,0.0,defensive
947,31.566666666666666,0.0,defensive
948,31.6,0.0,defensive
949,31.633333333333333,0.0,defensive
950,31.666666666666668,0.0,defensive
951,31.7,1.0,defensive
952,31.733333333333334,1.0,defensive
953,31.766666666666666,1.0,defensive
954,31.8,1.0,defensive
955,31.833333333333332,1.0,defensive
956,31.866666666666667,1.0,defensive
957,31.9,1.0,defensive
958,31.933333333333334,1.0,defensive
959,31.966666666666665,1.0,defensive
960,32.0,1.0,defensive
961,32.03333333333333,1.0,defensive
962,32.06666666666667,1.0,defensive
963,32.1,1.0,defensive
964,32.13333333333333,1.0,defensive
965,32.166666666666664,1.0,defensive
966,32.2,1.0,defensive
967,32.233333333333334,1.0,defensive
968,32.266666666666666,1.0,defensive
969,32.3,1.0,defensive
970,32.333333333333336,1.0,defensive
971,32.36666666666667,0.0,defensive
972,32.4,0.0,defensive
973,32.43333333333333,0.0,defensive
976,32.53333333333333,0.0,defensive
983,32.766666666666666,1.0,middle
