frame_idx,t_s,type,team_id,from_player,to_player,note
697,23.233333333333334,touch,0,6.0,6,
698,23.266666666666666,touch,0,6.0,6,
699,23.3,touch,0,6.0,6,
700,23.333333333333332,touch,0,6.0,6,
701,23.366666666666667,touch,0,6.0,6,
702,23.4,touch,0,6.0,6,
703,23.433333333333334,touch,0,6.0,6,
704,23.466666666666665,touch,0,6.0,6,
705,23.5,touch,0,6.0,6,
706,23.533333333333335,touch,0,6.0,6,
707,23.566666666666666,touch,0,6.0,6,
708,23.6,touch,0,6.0,6,
709,23.633333333333333,touch,0,6.0,6,
710,23.666666666666668,touch,0,6.0,6,
711,23.7,turnover,1,6.0,15,0->1
712,23.733333333333334,touch,1,15.0,15,
713,23.766666666666666,turnover,0,15.0,32,1->0
714,23.8,touch,0,32.0,32,
715,23.833333333333332,touch,0,32.0,32,
716,23.866666666666667,touch,0,32.0,32,
717,23.9,touch,0,32.0,32,
718,23.933333333333334,touch,0,32.0,32,
719,23.966666666666665,touch,0,32.0,32,
720,24.0,touch,0,32.0,32,
721,24.033333333333335,touch,0,32.0,32,
722,24.066666666666666,touch,0,32.0,32,
723,24.1,touch,0,32.0,32,
724,24.133333333333333,touch,0,32.0,32,
725,24.166666666666668,touch,0,32.0,32,
726,24.2,touch,0,32.0,32,
727,24.233333333333334,touch,0,32.0,32,
728,24.266666666666666,touch,0,32.0,32,
729,24.3,touch,0,32.0,32,
730,24.333333333333332,touch,0,32.0,32,
731,24.366666666666667,touch,0,32.0,32,
732,24.4,touch,0,32.0,32,
733,24.433333333333334,touch,0,32.0,32,
734,24.466666666666665,touch,0,32.0,32,
735,24.5,touch,0,32.0,32,
736,24.533333333333335,touch,0,32.0,32,
737,24.566666666666666,touch,0,32.0,32,
738,24.6,touch,0,32.0,32,
739,24.633333333333333,touch,0,32.0,32,
740,24.666666666666668,turnover,1,32.0,15,0->1
741,24.7,touch,1,15.0,15,
742,24.733333333333334,turnover,0,15.0,32,1->0
743,24.766666666666666,touch,0,32.0,32,
744,24.8,touch,0,32.0,32,
745,24.833333333333332,touch,0,32.0,32,
746,24.866666666666667,touch,0,32.0,32,
747,24.9,touch,0,32.0,32,
748,24.933333333333334,touch,0,32.0,32,
749,24.966666666666665,touch,0,32.0,32,
750,25.0,touch,0,32.0,32,
751,25.033333333333335,touch,0,32.0,32,
752,25.066666666666666,touch,0,32.0,32,
753,25.1,touch,0,32.0,32,
754,25.133333333333333,touch,0,32.0,32,
755,25.166666666666668,touch,0,32.0,32,
756,25.2,touch,0,32.0,32,
757,25.233333333333334,touch,0,32.0,32,
758,25.266666666666666,touch,0,32.0,32,
759,25.3,touch,0,32.0,32,
760,25.333333333333332,touch,0,32.0,32,
761,25.366666666666667,touch,0,32.0,32,
762,25.4,touch,0,32.0,32,
763,25.433333333333334,touch,0,32.0,32,
764,25.466666666666665,touch,0,32.0,32,
765,25.5,touch,0,32.0,32,
766,25.533333333333335,touch,0,32.0,32,
767,25.566666666666666,touch,0,32.0,32,
768,25.6,touch,0,32.0,32,
769,25.633333333333333,touch,0,32.0,32,
770,25.666666666666668,touch,0,32.0,32,
771,25.7,touch,0,32.0,32,
772,25.733333333333334,touch,0,32.0,32,
773,25.766666666666666,touch,0,32.0,32,
774,25.8,touch,0,32.0,32,
775,25.833333333333332,touch,0,32.0,32,
776,25.866666666666667,touch,0,32.0,32,
777,25.9,touch,0,32.0,32,
778,25.933333333333334,touch,0,32.0,32,
779,25.966666666666665,touch,0,32.0,32,
780,26.0,touch,0,32.0,32,
781,26.033333333333335,touch,0,32.0,32,
782,26.066666666666666,touch,0,32.0,32,
783,26.1,touch,0,32.0,32,
784,26.133333333333333,touch,0,32.0,32,
785,26.166666666666668,touch,0,32.0,32,
786,26.2,touch,0,32.0,32,
787,26.233333333333334,touch,0,32.0,32,
788,26.266666666666666,touch,0,32.0,32,
789,26.3,touch,0,32.0,32,
790,26.333333333333332,touch,0,32.0,32,
791,26.366666666666667,touch,0,32.0,32,
792,26.4,touch,0,32.0,32,
793,26.433333333333334,touch,0,32.0,32,
794,26.466666666666665,touch,0,32.0,32,
795,26.5,touch,0,32.0,32,
796,26.533333333333335,touch,0,32.0,32,
797,26.566666666666666,touch,0,32.0,32,
798,26.6,touch,0,32.0,32,
799,26.633333333333333,touch,0,32.0,32,
800,26.666666666666668,touch,0,32.0,32,
801,26.7,touch,0,32.0,32,
802,26.733333333333334,touch,0,32.0,32,
803,26.766666666666666,touch,0,32.0,32,
804,26.8,touch,0,32.0,32,
805,26.833333333333332,touch,0,32.0,32,
806,26.866666666666667,touch,0,32.0,32,
807,26.9,touch,0,32.0,32,
808,26.933333333333334,touch,0,32.0,32,
809,26.966666666666665,touch,0,32.0,32,
810,27.0,touch,0,32.0,32,
811,27.033333333333335,touch,0,32.0,32,
812,27.066666666666666,touch,0,32.0,32,
813,27.1,touch,0,32.0,32,
814,27.133333333333333,touch,0,32.0,32,
815,27.166666666666668,touch,0,32.0,32,
816,27.2,touch,0,32.0,32,
817,27.233333333333334,touch,0,32.0,32,
818,27.266666666666666,touch,0,32.0,32,
819,27.3,touch,0,32.0,32,
820,27.333333333333332,touch,0,32.0,32,
821,27.366666666666667,touch,0,32.0,32,
822,27.4,touch,0,32.0,32,
823,27.433333333333334,touch,0,32.0,32,
824,27.466666666666665,touch,0,32.0,32,
825,27.5,touch,0,32.0,32,
826,27.533333333333335,touch,0,32.0,32,
827,27.566666666666666,touch,0,32.0,32,
828,27.6,touch,0,32.0,32,
829,27.633333333333333,touch,0,32.0,32,
830,27.666666666666668,touch,0,32.0,32,
831,27.7,touch,0,32.0,32,
832,27.733333333333334,touch,0,32.0,32,
833,27.766666666666666,touch,0,32.0,32,
834,27.8,touch,0,32.0,32,
835,27.833333333333332,touch,0,32.0,32,
836,27.866666666666667,touch,0,32.0,32,
837,27.9,touch,0,32.0,32,
838,27.933333333333334,touch,0,32.0,32,
839,27.966666666666665,touch,0,32.0,32,
840,28.0,touch,0,32.0,32,
841,28.033333333333335,touch,0,32.0,32,
842,28.066666666666666,touch,0,32.0,32,
843,28.1,touch,0,32.0,32,
844,28.133333333333333,touch,0,32.0,32,
845,28.166666666666668,touch,0,32.0,32,
846,28.2,touch,0,32.0,32,
847,28.233333333333334,touch,0,32.0,32,
848,28.266666666666666,touch,0,32.0,32,
849,28.3,touch,0,32.0,32,
850,28.333333333333332,touch,0,32.0,32,
851,28.366666666666667,touch,0,32.0,32,
852,28.4,touch,0,32.0,32,
853,28.433333333333334,touch,0,32.0,32,
854,28.466666666666665,touch,0,32.0,32,
855,28.5,touch,0,32.0,32,
856,28.533333333333335,touch,0,32.0,32,
857,28.566666666666666,touch,0,32.0,32,
858,28.6,touch,0,32.0,32,
859,28.633333333333333,touch,0,32.0,32,
860,28.666666666666668,touch,0,32.0,32,
861,28.7,touch,0,32.0,32,
862,28.733333333333334,touch,0,32.0,32,
863,28.766666666666666,touch,0,32.0,32,
864,28.8,touch,0,32.0,32,
865,28.833333333333332,touch,0,32.0,32,
866,28.866666666666667,touch,0,32.0,32,
867,28.9,touch,0,32.0,32,
868,28.933333333333334,touch,0,32.0,32,
869,28.966666666666665,touch,0,32.0,32,
870,29.0,touch,0,32.0,32,
871,29.033333333333335,touch,0,32.0,32,
872,29.066666666666666,touch,0,32.0,32,
873,29.1,touch,0,32.0,32,
874,29.133333333333333,touch,0,32.0,32,
875,29.166666666666668,touch,0,32.0,32,
876,29.2,touch,0,32.0,32,
877,29.233333333333334,touch,0,32.0,32,
878,29.266666666666666,touch,0,32.0,32,
879,29.3,touch,0,32.0,32,
880,29.333333333333332,touch,0,32.0,32,
881,29.366666666666667,touch,0,32.0,32,
882,29.4,touch,0,32.0,32,
883,29.433333333333334,touch,0,32.0,32,
884,29.466666666666665,touch,0,32.0,32,
885,29.5,touch,0,32.0,32,
886,29.533333333333335,touch,0,32.0,32,
887,29.566666666666666,touch,0,32.0,32,
888,29.6,touch,0,32.0,32,
889,29.633333333333333,touch,0,32.0,32,
890,29.666666666666668,touch,0,32.0,32,
891,29.7,touch,0,32.0,32,
892,29.733333333333334,touch,0,32.0,32,
893,29.766666666666666,touch,0,32.0,32,
894,29.8,pass,0,32.0,10,
895,29.833333333333332,touch,0,10.0,10,
896,29.866666666666667,touch,0,10.0,10,
897,29.9,touch,0,10.0,10,
898,29.933333333333334,touch,0,10.0,10,
899,29.966666666666665,touch,0,10.0,10,
900,30.0,touch,0,10.0,10,
901,30.033333333333335,touch,0,10.0,10,
902,30.066666666666666,touch,0,10.0,10,
903,30.1,touch,0,10.0,10,
904,30.133333333333333,touch,0,10.0,10,
905,30.166666666666668,touch,0,10.0,10,
906,30.2,touch,0,10.0,10,
907,30.233333333333334,touch,0,10.0,10,
908,30.266666666666666,touch,0,10.0,10,
909,30.3,touch,0,10.0,10,
910,30.333333333333332,touch,0,10.0,10,
911,30.366666666666667,touch,0,10.0,10,
912,30.4,touch,0,10.0,10,
913,30.433333333333334,touch,0,10.0,10,
914,30.466666666666665,touch,0,10.0,10,
915,30.5,touch,0,10.0,10,
916,30.533333333333335,touch,0,10.0,10,
917,30.566666666666666,touch,0,10.0,10,
918,30.6,touch,0,10.0,10,
919,30.633333333333333,touch,0,10.0,10,
920,30.666666666666668,touch,0,10.0,10,
921,30.7,touch,0,10.0,10,
922,30.733333333333334,touch,0,10.0,10,
923,30.766666666666666,touch,0,10.0,10,
924,30.8,touch,0,10.0,10,
925,30.833333333333332,touch,0,10.0,10,
926,30.866666666666667,touch,0,10.0,10,
927,30.9,touch,0,10.0,10,
928,30.933333333333334,touch,0,10.0,10,
929,30.966666666666665,touch,0,10.0,10,
930,31.0,touch,0,10.0,10,
931,31.033333333333335,touch,0,10.0,10,
932,31.066666666666666,touch,0,10.0,10,
933,31.1,touch,0,10.0,10,
934,31.133333333333333,touch,0,10.0,10,
935,31.166666666666668,touch,0,10.0,10,
936,31.2,touch,0,10.0,10,
937,31.233333333333334,touch,0,10.0,10,
938,31.266666666666666,touch,0,10.0,10,
939,31.3,touch,0,10.0,10,
940,31.333333333333332,touch,0,10.0,10,
941,31.366666666666667,touch,0,10.0,10,
942,31.4,touch,0,10.0,10,
943,31.433333333333334,touch,0,10.0,10,
944,31.466666666666665,touch,0,10.0,10,
945,31.5,touch,0,10.0,10,
946,31.533333333333335,touch,0,10.0,10,
947,31.566666666666666,touch,0,10.0,10,
948,31.6,touch,0,10.0,10,
949,31.633333333333333,touch,0,10.0,10,
950,31.666666666666668,touch,0,10.0,10,
951,31.7,turnover,1,10.0,328,0->1
952,31.733333333333334,touch,1,328.0,328,
953,31.766666666666666,touch,1,328.0,328,
954,31.8,touch,1,328.0,328,
955,31.833333333333332,touch,1,328.0,328,
956,31.866666666666667,touch,1,328.0,328,
957,31.9,touch,1,328.0,328,
958,31.933333333333334,touch,1,328.0,328,
959,31.966666666666665,touch,1,328.0,328,
960,32.0,touch,1,328.0,328,
961,32.03333333333333,touch,1,328.0,328,
962,32.06666666666667,touch,1,328.0,328,
963,32.1,touch,1,328.0,328,
964,32.13333333333333,touch,1,328.0,328,
965,32.166666666666664,touch,1,328.0,328,
966,32.2,touch,1,328.0,328,
967,32.233333333333334,touch,1,328.0,328,
968,32.266666666666666,touch,1,328.0,328,
969,32.3,touch,1,328.0,328,
970,32.333333333333336,touch,1,328.0,328,
971,32.36666666666667,turnover,0,328.0,18,1->0
972,32.4,touch,0,18.0,18,
973,32.43333333333333,touch,0,18.0,18,
974,32.46666666666667,touch,0,18.0,18,
975,32.5,touch,0,18.0,18,
976,32.53333333333333,touch,0,18.0,18,
977,32.56666666666667,touch,0,18.0,18,
978,32.6,touch,0,18.0,18,
979,32.63333333333333,touch,0,18.0,18,
980,32.666666666666664,touch,0,18.0,18,
981,32.7,touch,0,18.0,18,
982,32.733333333333334,touch,0,18.0,18,
983,32.766666666666666,turnover,1,18.0,582,0->1
984,32.8,touch,1,582.0,582,
985,32.833333333333336,touch,1,582.0,582,
986,32.86666666666667,touch,1,582.0,582,
987,32.9,touch,1,582.0,582,
988,32.93333333333333,touch,1,582.0,582,
989,32.96666666666667,touch,1,582.0,582,
990,33.0,touch,1,582.0,582,
991,33.03333333333333,touch,1,582.0,582,
992,33.06666666666667,touch,1,582.0,582,
993,33.1,touch,1,582.0,582,
994,33.13333333333333,touch,1,582.0,582,
995,33.166666666666664,touch,1,582.0,582,
996,33.2,touch,1,582.0,582,
997,33.233333333333334,touch,1,582.0,582,
998,33.266666666666666,touch,1,582.0,582,
999,33.3,touch,1,582.0,582,
1000,33.333333333333336,touch,1,582.0,582,
