frame,x,y,speed_kmh,cumulative_dist_m
518,-58.87052,55.04401,303.08517,
519,-59.883617,52.860714,259.94467,
520,-60.793076,51.05099,218.74228,
521,-61.59991,49.619953,177.42438,
522,-61.750446,48.196445,154.59607,
523,-61.244682,46.780464,162.38832,
524,-60.08262,45.372017,197.20323,
525,-58.26426,43.971104,247.90619,
526,-56.38227,42.536407,255.57997,
527,-54.443447,41.093243,261.03314,
528,-52.445816,39.64963,266.18314,
529,-50.9486,38.570724,199.30884,
530,-49.948357,37.850964,133.08754,
531,-49.4445,37.49562,66.58794,
532,-49.43598,37.502247,1.1655278,
533,-49.41765,37.526394,3.2743669,
534,-49.399567,37.556244,3.769137,
535,-49.381332,37.573742,2.7293642,
536,-49.359337,37.585514,2.6943512,
537,-50.71647,38.60357,183.22615,
538,-53.4533,40.622635,367.30914,
539,-54.808937,41.634373,182.6881,
540,-54.792133,41.630047,1.8739753,
541,-54.778038,41.617516,2.0369115,
542,-54.766964,41.605537,1.761794,
543,-54.753616,41.59435,1.8810046,
544,-53.361835,40.57485,186.32536,
545,-50.59547,38.5487,370.33224,
546,-49.20761,37.52821,186.04704,
547,-49.207413,37.513554,1.5830001,
548,-49.204613,37.503452,1.1320778,
549,-49.204304,37.493744,1.0490385,
550,-49.209843,37.48356,1.2521434,
551,-49.217945,37.475563,1.2293932,
552,-49.230095,37.468674,1.5084509,
553,-49.25122,37.462856,2.3665097,
554,-49.271954,37.452045,2.5252764,
555,-49.30078,37.436882,3.517823,
556,-49.337086,37.424023,4.1595807,
557,-49.380882,37.41347,4.8653607,
558,-49.43216,37.40522,5.6091723,
559,-49.485588,37.398685,5.813291,
560,-49.545094,37.392387,6.462485,
561,-49.6109,37.392212,7.1072173,
562,-49.677017,37.395317,7.148434,
563,-49.744293,37.395027,7.265874,
564,-49.814495,37.3889,7.610617,
565,-49.67587,40.116753,294.98816,
566,-49.32842,45.578594,591.07117,
567,-48.938194,51.034653,590.75946,
568,-48.661644,55.119514,442.17493,
569,-48.50187,57.83624,293.91318,
570,-48.454617,59.185154,145.77219,
571,-48.518116,59.16871,7.0841937,
572,-48.790363,56.41813,298.51416,
573,-49.272785,50.925034,595.5377,
574,-49.792175,45.433384,595.7449,
575,-50.20202,41.30832,447.70044,
576,-50.489346,38.557037,298.75436,
577,-50.657536,37.17366,150.50488,
578,-50.706596,37.158195,5.555572,
579,-50.75029,37.139587,5.129018,
580,-50.786743,37.123585,4.299599,
581,-50.825195,37.107525,4.500487,
582,-50.844994,37.094593,2.553929,
583,-50.864937,37.071793,3.271514,
584,-50.889706,37.04996,3.5658154,
585,-50.90511,37.026165,3.061431,
586,-50.918755,37.00901,2.3673298,
587,-50.929245,36.988533,2.484865,
588,-50.93367,36.970123,2.04488,
589,-50.942745,36.950844,2.3013299,
590,-50.950638,36.936523,1.7659446,
591,-50.938625,36.924583,1.8292004,
592,-50.927883,36.913498,1.6671335,
593,-50.904858,36.8971,3.0530088,
594,-50.879578,36.888763,2.8748138,
595,-50.849915,36.881332,3.3026087,
596,-50.818977,36.87536,3.4029365,
597,-50.782936,36.873657,3.89679,
598,-50.75242,36.872536,3.2981231,
599,-50.72231,36.877586,3.297248,
600,-50.692196,36.882217,3.2904613,
601,-50.655884,36.886955,3.9549475,
602,-50.61633,36.89208,4.3075786,
603,-50.570435,36.89702,4.98525,
604,-50.52572,36.896336,4.8298783,
605,-50.484108,36.8982,4.4984703,
606,-50.44264,36.902588,4.5037036,
607,-50.40546,36.909573,4.0854735,
608,-50.37056,36.917828,3.873274,
609,-50.33794,36.927345,3.6698012,
610,-50.314846,36.935776,2.6551619,
611,-50.29296,36.95009,2.8241622,
612,-50.271152,36.949684,2.355736,
613,-50.24145,36.9535,3.2340815,
614,-50.220955,36.956573,2.238375,
615,-50.205315,36.96049,1.7413336,
616,-50.199356,36.9656,0.84760964,
617,-50.275597,37.200558,26.678005,
618,-50.43866,37.66103,52.7571,
619,-50.687782,38.36074,80.21552,
620,-51.032036,39.27963,105.97578,
621,-51.456535,40.426754,132.1002,
622,-51.965626,41.800526,158.22723,
623,-52.554474,43.4006,184.13861,
624,-53.143326,45.000675,184.13875,
625,-53.732178,46.600754,184.13913,
626,-54.19687,47.967197,155.87605,
